Client,word,machine_translation,human_translation,theme,category,description,earliest event type,earliest event date,latest event type,latest event date
Sina Show,十字弩,Crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,钢弩,Arbalest,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,狩猎弩,Hunting crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,狩猎弩,Hunting crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,警用弩,Police crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,大黑鹰弓弩,Great Black Hawk crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,大黑鹰弓弩,Great Black Hawk crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,黑曼巴弩,Black Mamba crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,黑曼巴弩,Black Mamba crossbow,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
9158,k粉,K powder,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,k粉,K powder,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-08-30,last_seen,2016-07-12
YY,去甲麻黄碱,Norephedrine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,去甲麻黄碱,Norephedrine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,季戊四醇,Pentaerythritol,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,季戊四醇,Pentaerythritol,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,麻古制作技术,Ma old production technology,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,麻古制作技术,Ma old production technology,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,甲基苯丙胺合成方法,Methamphetamine synthesis,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,甲基苯丙胺合成方法,Methamphetamine synthesis,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,氯胺酮制作配方,Ketamine Recipes,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,氯胺酮制作配方,Ketamine Recipes,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,k粉制作方法,k powder production methods,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,k粉制作方法,k powder production methods,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,FM2,FM2,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,k粉制作技术,k powder production technology,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,k粉制作技术,k powder production technology,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,麻古制作方法,Ma old production methods,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,麻古制作方法,Ma old production methods,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,丁丙诺啡,Buprenorphine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,丁丙诺啡,Buprenorphine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,丁丙诺啡,Buprenorphine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,氟硝安定,Flunitrazepam,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,氟硝安定,Flunitrazepam,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,氟硝安定,Flunitrazepam,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-08-30,last_seen,2016-07-12
YY,安纳咖,Anna coffee,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,安纳咖,Anna coffee,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,安纳咖,Anna coffee,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-08-30,last_seen,2016-07-12
9158,摇头丸,Ecstasy,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,摇头丸,Ecstasy,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-08-30,last_seen,2016-07-12
YY,天然可卡因,Natural cocaine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,天然可卡因,Natural cocaine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,去氧麻黄素,Methamphetamine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,去氧麻黄素,Methamphetamine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,黄曲霉素,Aflatoxin,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,黄曲霉素,Aflatoxin,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,黄曲霉素,Aflatoxin,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,氯化银钾,"Potassium chloride, silver",,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,氯化银钾,"Potassium chloride, silver",,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,氯化银钾,"Potassium chloride, silver",,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,安乐死药物,Euthanasia Drug,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,安乐死药物,Euthanasia Drug,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,敌恶磷,Evil enemy phosphorus,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,敌恶磷,Evil enemy phosphorus,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,敌恶磷,Evil enemy phosphorus,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,敌杀磷,Kill enemy phosphorus,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,敌杀磷,Kill enemy phosphorus,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,敌杀磷,Kill enemy phosphorus,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,氯硫酸,Chlorine sulfuric acid,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,氯硫酸,Chlorine sulfuric acid,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,氯硫酸,Chlorine sulfuric acid,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,甲烷磺酰氯,Methanesulfonyl chloride,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,甲烷磺酰氯,Methanesulfonyl chloride,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,甲烷磺酰氯,Methanesulfonyl chloride,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,四氯硫代碳酰,Tetrachloro carbothiohydrazide,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,四氯硫代碳酰,Tetrachloro carbothiohydrazide,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,四氯硫代碳酰,Tetrachloro carbothiohydrazide,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,甲基磺酰氟,Sulfonyl fluoride,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,甲基磺酰氟,Sulfonyl fluoride,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,甲基磺酰氟,Sulfonyl fluoride,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
9158,氯气,Chlorine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,氯气,Chlorine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,三氯硫氯甲烷,"Methane, sulfur, chloride",,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
Sina Show,三氯硫氯甲烷,"Methane, sulfur, chloride",,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
9158,光气,Phosgene,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,光气,Phosgene,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,氯化硫酰甲烷,"Thionyl chloride, methane",,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,氯化硫酰甲烷,"Thionyl chloride, methane",,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,氯化硫酰甲烷,"Thionyl chloride, methane",,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,过氯甲硫醇,Perchlorate methyl mercaptan,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,过氯甲硫醇,Perchlorate methyl mercaptan,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,过氯甲硫醇,Perchlorate methyl mercaptan,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,氯化硫酸,"Chloride, sulfuric acid",,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,氯化硫酸,"Chloride, sulfuric acid",,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,氯化硫酸,"Chloride, sulfuric acid",,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
9158,液氯,Chlorine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,液氯,Chlorine,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
YY,氟醋酸钠,Fluorine sodium acetate,,Social,Illicit goods and services / Trafficking of illicit goods and services,,first_seen,2015-06-01,last_seen,2016-09-09
9158,氟醋酸钠,Fluorine sodium acetate,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
Sina Show,氟醋酸钠,Fluorine sodium acetate,,Social,Illicit goods and services / Trafficking of illicit goods and services,,add,2016-02-22,last_seen,2016-07-12
9158,流氓燕,Rogue Yan,,people,Dissident ,"Reference to Ms. Ye Haiyan, a Chinese gender activist, best to for her action in favor of women, prostitutes, and children against violence and sexual aggression: https://en.wikipedia.org/wiki/Ye_Haiyan",add,2016-02-29,last_seen,2016-07-12
