dp,url,cat,title,YE_txt,YE_status
B004EPYEMW,https://www.amazon.com/dp/B004EPYEMW/?aod=1,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Protein › Whey,Amazon.com: 100% whey Protein - 2 lbs - Strawberry - Scitec Nutrition : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B004EPYF4O,https://www.amazon.com/dp/B004EPYF4O/?aod=1,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Protein › Whey,Amazon.com: Scitec Nutrition 100% whey Isolate - 4.4 lbs - Chocolate : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B005IP49KY,https://www.amazon.com/dp/B005IP49KY/?aod=1,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Protein › Whey,Amazon.com: 100% whey Protein - 5.18 lbs - Vanilla - Scitec nutrition : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B005KDWB4K,https://www.amazon.com/dp/B005KDWB4K/?aod=1,Home & Kitchen › Home Décor Products › Home Décor Accents › Collectible Figurines,"Amazon.com: Design Toscano Pencil Holder, Single : Home & Kitchen",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B007VCJK7E,https://www.amazon.com/dp/B007VCJK7E/?aod=1,Musical Instruments › Instrument Accessories › Orchestral Strings Accessories & Parts › Strings › Cello,"Amazon.com: JARGAR Cello string set ""Silver Sound"" Silver Forte : Musical Instruments",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B0089D1VXK,https://www.amazon.com/dp/B0089D1VXK/?aod=1,Pet Supplies › Small Animals › Exercise Wheels,"Amazon.com: TRIXIE Running Plastic Disc, 17 cm : Pet Supplies",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00EFCHUN4,https://www.amazon.com/dp/B00EFCHUN4/?aod=1,Tools & Home Improvement › Building Supplies › HVAC › Furnace Parts & Accessories › Circuit Boards,Upgraded Replacement for Lennox Furnace Control Circuit Board 56L85: Replacement Household Furnace Control Circuit Boards: Amazon.com: Tools & Home Improvement,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
B010HEORS4,https://www.amazon.com/dp/B010HEORS4/?aod=1,Office Products › Office & School Supplies › Writing & Correction Supplies › Pencils › Wooden Colored Pencils,Amazon.com : Koh-I-Noor 3800 Artists Coloured Pencil Blender : Office Products,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B06XX72N3R,https://www.amazon.com/dp/B06XX72N3R/?aod=1,Home & Kitchen › Home Décor Products › Artificial Plants & Flowers › Artificial Flowers,"Amazon.com: IFFO Bridal Bouquets for Wedding, Calla Lilies Simulation Rose Diamonds Pearl Bride Wedding Bouquet, Romantic Wedding Party Decoration Confession (White) : Home & Kitchen",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B074VG5B46,https://www.amazon.com/dp/B074VG5B46/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Digestive Supplements › Probiotics › Acidophilus","Amazon.com: Culturelle Health & Wellness Daily Probiotic Supplement For Men & Women, Helps Support Your Immune System, Occasional Diarrhea, Gas & Bloating, 15 Billion CFUs, Non-GMO, 50 Count : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (2)
B07BL5TMRY,https://www.amazon.com/dp/B07BL5TMRY/?aod=1,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Protein › Whey,Amazon.com: Nutricost Whey Protein Isolate (Mocha) 5LBS - Gluten Free & Non-GMO : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B07QQVMC8B,https://www.amazon.com/dp/B07QQVMC8B/?aod=1,Electronics › Computers & Accessories › Servers,"Amazon.com: VMware Certified - Supermicro SYS-E200-8D for Virtualization w/ 6 Core Intel Xeon D (64GB DDR4 DIMM, 256GB M.2 NVMe and 1TB 2.5"" SSD) : Electronics",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B07SQBCZ1F,https://www.amazon.com/dp/B07SQBCZ1F/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Collagen",Amazon.com: Forzagen Protein Powder for Women - Protein Shake With Collagen Powder for Women | High Protein Snacks And Collagen Supplement | Folic Acid | Hyaluronic Acid | Folic Acid | MCT oil | Collagen Peptides : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B084ZWC6NW,https://www.amazon.com/dp/B084ZWC6NW/?aod=1,Electronics › Computers & Accessories › Servers,"Amazon.com: Lenovo ThinkSystem SR250 Rack Server Bundle with Rail Kit, Windows Server 2019, Intel Xeon E-2136 6-Core 3.3GHz, 16GB DDR4, 8TB HDD, RAID : Electronics",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B074SCYT6M,https://www.amazon.com/dp/B074SCYT6M/?aod=1,Toys & Games › Building Toys,Amazon.com: LEGO Friends - Snow Resort Hot Chocolate Van : Toys & Games,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00CDX0KTS,https://www.amazon.com/dp/B00CDX0KTS/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Herbal Supplements › Horny Goat Weed",Amazon.com: Goliath Labs Ejaculoid Stamina Enhancing Energy Pills – Natural Formula – Optimized Physical Performance – Maximized Intensity – Ultimate Libido Booster – Stabilized Mood and Confidence : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
9004365184,https://www.amazon.com/dp/9004365184/?aod=1,Books › Education & Teaching › Schools & Teaching,"Intersectionality of Race, Ethnicity, Class, and Gender in Teaching and Teacher Education (Advances in Teaching and Teacher Education, 3): Carter Norvella P.: 9789004365186: Amazon.com: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00BEQO67M,https://www.amazon.com/dp/B00BEQO67M/?aod=1,"Grocery & Gourmet Food › Pantry Staples › Herbs, Spices & Seasonings › Mixed Spices & Seasonings › Chinese Five Spice","Amazon.com : The Spice Hunter Chinese Five Spice Blend, 1.6 oz. jar : Everything Else",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B00FTEUCFA,https://www.amazon.com/dp/B00FTEUCFA/?aod=1,"Grocery & Gourmet Food › Pantry Staples › Soups, Stocks & Broths › Vegetable Soups",Amazon.com: Augason Farms Creamy Potato Soup Mix #10 Can 45 Oz : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00O2VQJOO,https://www.amazon.com/dp/B00O2VQJOO/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin B › B7 (Biotin)","Amazon.com: Nature Made Hair Skin and Nails with Biotin 2500 mcg, Dietary Supplement for Healthy Hair, Skin & Nails Support, 90 Gummies, 45 Day Supply : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B08GS62WSG,https://www.amazon.com/dp/B08GS62WSG/?aod=1,"Cell Phones & Accessories › Cases, Holsters & Sleeves › Basic Cases","Amazon.com: i-Blason Ares Case for iPhone 12, iPhone 12 Pro 6.1 Inch (2020 Release), Dual Layer Rugged Clear Bumper Case with Built-in Screen Protector (Blue) : Cell Phones & Accessories",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B004TQL60E,https://www.amazon.com/dp/B004TQL60E/?aod=1,Home & Kitchen › Furniture › Home Office Furniture › Home Office Chairs › Kneeling Chairs,Amazon.com: Jazzy Kneeling chair BetterPosture with Back - Beige : Home & Kitchen,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B008Y5F10C,https://www.amazon.com/dp/B008Y5F10C/?aod=1,Grocery & Gourmet Food › Beverages › Coffee › Instant Coffee,Amazon.com : Maxim White Gold Instant Coffee - 100pks (Packaging May Vary) : Coffee Substitutes : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,No button (0)
B0064U8430,https://www.amazon.com/dp/B0064U8430/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Sleep Supplements","Amazon.com: NOW Supplements, Sleep with Valerian Root Extract Plus Hops, Passionflower and GABA, Botanical Sleep Blend*, 90 Veg Capsules : Health & Household",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,Not added (1)
B08B127PM9,https://www.amazon.com/dp/B08B127PM9/?aod=1,"Cell Phones & Accessories › Cases, Holsters & Sleeves › Basic Cases","Amazon.com: OtterBox Galaxy Note20 Ultra 5G Symmetry Series Case - CLEAR, Ultra-Sleek, Wireless Charging Compatible, Raised Edges Protect Camera & Screen : Cell Phones & Accessories",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B08D6WV8S6,https://www.amazon.com/dp/B08D6WV8S6/?aod=1,"Cell Phones & Accessories › Accessories › Maintenance, Upkeep & Repairs › Screen Protectors","Amazon.com: OtterBox Drop Protection Bundle for iPhone 12 Mini, Symmetry Clear Case 3X Tested to Military Standard and Alpha Glass Screen Protector 2X Antiscratch Technology, Clear : Electronics",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B0000CDEPD,https://www.amazon.com/dp/B0000CDEPD/?aod=1,Grocery & Gourmet Food › Pantry Staples › Cooking & Baking › Extracts › Natural,"Amazon.com: Rodelle Organic Pure Vanilla Extract, 4-Ounce : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00SCA0XY8,https://www.amazon.com/dp/B00SCA0XY8/?aod=1,"Grocery & Gourmet Food › Pantry Staples › Olives, Pickles & Relishes › Capers",Amazon.com : Giannetti Artisans Authentic Sicilian Salted Capers of Pantelleria - Imported from Italy - 3.52 oz : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B00BEQONAM,https://www.amazon.com/dp/B00BEQONAM/?aod=1,"Grocery & Gourmet Food › Pantry Staples › Herbs, Spices & Seasonings › Mixed Spices & Seasonings › Garam Masala","Amazon.com : The Spice Hunter Garam Masala Blend, 1.8 oz. jar : Everything Else",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B01N7HGITE,https://www.amazon.com/dp/B01N7HGITE/?aod=1,"Clothing, Shoes & Jewelry › Shoe, Jewelry & Watch Accessories › Jewelry Accessories › Jewelry Boxes & Organizers › Jewelry Towers","Amazon.com: STORi Clear Plastic Hanging Jewelry Organizer | Holds 30 Individual Necklaces on the Pegs & Sorts Small Jewelry in the Bottom Divided Holder | Made in USA : Clothing, Shoes & Jewelry",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
