dp,url,cat,title,QA_txt,QA_status
B07SSDQNPG,https://www.amazon.com/dp/B07SSDQNPG/?aod=1,Movies & TV › Featured Categories › DVD › Drama,"Amazon.com: The Reflecting Skin : Viggo Mortensen, Lindsay Duncan, Philip Ridley: Movies & TV",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Qatar Add to List,Not added (3)
B084P82QHX,https://www.amazon.com/dp/B084P82QHX/?aod=1,Movies & TV › Featured Categories › DVD › Horror,Amazon.com: Sadistic Eroticism : Various: Movies & TV,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (3)
098530801X,https://www.amazon.com/dp/098530801X/?aod=1,"Books › Mystery, Thriller & Suspense › Thrillers & Suspense","Amazon.com: The Seven Perfumes of Sacrifice: 9780985308018: Logan, Amy, Logan, Amy: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
1671506472,https://www.amazon.com/dp/1671506472/?aod=1,Books › Parenting & Relationships › Family Relationships,"Silent Cries: A Memoir: Seheult, Brent, Creative LLC, Iflow: 9781671506473: Amazon.com: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
1937102025,https://www.amazon.com/dp/1937102025/?aod=1,"Books › Health, Fitness & Dieting › Psychology & Counseling","Stolen Honor Stolen Innocence: How America was Betrayed by the Lies and Sexual Crimes of a Mad ""Scientist"": Reisman, Ph.D. Judith: 9781937102029: Amazon.com: Books",Temporarily out of stock. We are working hard to be back in stock as soon as possible. See Similar Items Deliver to Qatar Add to List,Not added (9)
B000X12RMU,https://www.amazon.com/dp/B000X12RMU/?aod=1,CDs & Vinyl › Pop › Dance Pop,PAROV STELAR - Sugar - Amazon.com Music,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. Deliver to Qatar Add to Cart,Not added (1)
1573449040,https://www.amazon.com/dp/1573449040/?aod=1,"Books › Health, Fitness & Dieting › Diseases & Physical Ailments","Ultimate Guide to Prostate Pleasure: Erotic Exploration for Men and Their Partners: Glickman, Charlie: 9781573449045: Amazon.com: Books",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. Deliver to Qatar See similar items shipping to Qatar. See Similar Items,Not added (9)
B01ESWPBE0,https://www.amazon.com/dp/B01ESWPBE0/?aod=1,Toys & Games › Games & Accessories › Card Games › Standard Playing Card Decks,Amazon.com: Artisan Playing Cards (White) : Toys & Games,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (1)
0995887802,https://www.amazon.com/dp/0995887802/?aod=1,"Books › Mystery, Thriller & Suspense › Thrillers & Suspense","Amazon.com: Thicker than Water: 9780995887800: McCurdie, Melanie: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
0743482778,https://www.amazon.com/dp/0743482778/?aod=1,Books › Literature & Fiction › Dramas & Plays,"Amazon.com: Twelfth Night (Folger Shakespeare Library): 9780743482776: Shakespeare, William, Mowat, Dr. Barbara A., Werstine Ph.D., Paul: Books",Temporarily out of stock. We are working hard to be back in stock as soon as possible. See Similar Items Deliver to Qatar Add to List,Not added (3)
1973793962,https://www.amazon.com/dp/1973793962/?aod=1,Books › LGBTQ+ Books › Literature & Fiction,"Unspeakable Horror 2 Abominations Of Desire: Liaguno, Vince A.: 9781973793960: Amazon.com: Books",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (1)
B07TVFKKJD,https://www.amazon.com/dp/B07TVFKKJD/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Minerals › Iron",Amazon.com: VITALITY Power Iron + Spirulina | 45mg Iron | Blood Builder | Iron Deficiency Support | Vegan | All Natural Supplement | Gentle on Stomach | 30 Capsules : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
B0002AQZL6,https://www.amazon.com/dp/B0002AQZL6/?aod=1,"Pet Supplies › Cats › Cat Doors, Steps, Nets & Pens › Cat Doors",Amazon.com: Cat Mate Inc 210 Glass&Screen Door : Everything Else,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (1)
B000VDHJJQ,https://www.amazon.com/dp/B000VDHJJQ/?aod=1,Tools & Home Improvement › Electrical › Electrical Wire,"Kopp 151605844 Hose Line H03 VV-F, 3 x 0.75 mm², 5 m, White: Amazon.com: Tools & Home Improvement",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00PGEH0DU,https://www.amazon.com/dp/B00PGEH0DU/?aod=1,Movies & TV › Featured Categories › DVD › Romance,Amazon.com: MAKE LOVE S.2 - SPECIAL INTERE [DVD] [2014] : Movies & TV,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (4)
B01IF0ZWX6,https://www.amazon.com/dp/B01IF0ZWX6/?aod=1,Grocery & Gourmet Food › Meat & Seafood › Seafood › Fresh Seafood › Fresh Shellfish › Scallops,Amazon.com: Dried seafood sea cucumber 150 gram from South China Sea Nanhai : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
1549875795,https://www.amazon.com/dp/1549875795/?aod=1,Books › Literature & Fiction › Erotica,"Diario de una secuestrada. Nunca descartes ser tú el objetivo. (Spanish Edition): Cepeda Étkina, Ana, García Morales, Antonio: 9781549875793: Amazon.com: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
1478000309,https://www.amazon.com/dp/1478000309/?aod=1,Books › Literature & Fiction › History & Criticism,"Book Reports: A Music Critic on His First Love, Which Was Reading: Christgau, Robert: 9781478000303: Amazon.com: Books",Temporarily out of stock. We are working hard to be back in stock as soon as possible. See Similar Items Deliver to Qatar Add to List,Not added (4)
2351251199,https://www.amazon.com/dp/2351251199/?aod=1,Books › Arts & Photography › History & Criticism,"Kamasutra des grenouilles: Ungerer, Tomi: 9782351251195: Amazon.com: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (4)
0143423339,https://www.amazon.com/dp/0143423339/?aod=1,Books › Science Fiction & Fantasy › Fantasy,"Pregnant King: Pattanaik, Devdutt: 9780143423331: Amazon.com: Books",Temporarily out of stock. We are working hard to be back in stock as soon as possible. See Similar Items Deliver to Qatar Add to List,Not added (4)
B01CBONTUU,https://www.amazon.com/dp/B01CBONTUU/?aod=1,"Grocery & Gourmet Food › Canned, Packaged & Baking","Amazon.com : Ghasitaram Gifts Holi Sweets, Holi Gifts, Holi Hamper Sugarfree Kaju Gujiya 400 GMS : Everything Else",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B07NJLM48M,https://www.amazon.com/dp/B07NJLM48M/?aod=1,Grocery & Gourmet Food › Food & Beverage Gifts › Bakery & Dessert Gifts,Amazon.com : Special Chinese Food Lotus Root Starch 2 Pound (908 Grams) Original Flavor （中国藕粉无糖原味） : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (3)
4812485762,https://www.amazon.com/dp/4812485762/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: お嬢様は逃げ出した 3 完結 (バンブーコミックス COLORFUL SELECT): 9784812485767: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
4863495706,https://www.amazon.com/dp/4863495706/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: JAPANESE ADULT CONTENT Special daily (TENMA COMICS high): 9784863495708: Shinozaki Shoji: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
479920520X,https://www.amazon.com/dp/479920520X/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: ぱい☆ずり2 (アンリアルコミックス) (アンリアルコミックス 125): 9784799205204: Kurikara: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
B008770DW8,https://www.amazon.com/dp/B008770DW8/?aod=1,"Toys & Games › Collectible Toys › Statues, Bobbleheads & Busts › Statues",Amazon.com: Kotobukiya - is (Infinite Stratos) ANI Statue 1/7 Charlotte Dunois Bunny STYL : Toys & Games,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (5)
4861053099,https://www.amazon.com/dp/4861053099/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: エロキャラ様―色付き盛り頃キャラsexアンソロジー (OKS COMIX): 9784861053092: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
B000G5S7VI,https://www.amazon.com/dp/B000G5S7VI/?aod=1,,NORIAKI - SKY FISH/SEXY VOICE - Amazon.com Music,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
4894654709,https://www.amazon.com/dp/4894654709/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: Chugakusei Nikki / SERAPHIM COMICS: 9784894654709: Okada Kou: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
488375166X,https://www.amazon.com/dp/488375166X/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: PANDORA'S KEY (EROTIC ART PHOTO) [(TH ART Series) [JAPANESE EDITION JE]: 9784883751662: 村田 兼一: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
4862525598,https://www.amazon.com/dp/4862525598/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: マイクロホリック (メガストアコミックスシリーズ No. 212): 9784862525598: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (1)
B005O65QJ0,https://www.amazon.com/dp/B005O65QJ0/?aod=1,Video Games › Legacy Systems › Nintendo Systems › Nintendo 3DS & 2DS › Games,Amazon.com: Senran Kagura: Shoujotachi no Shinei [Japan Import] : Video Games,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (9)
B00BUILF7I,https://www.amazon.com/dp/B00BUILF7I/?aod=1,Toys & Games,Amazon.com: Maid Bride - 1/7 Yuki PVC Figure : Everything Else,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (4)
B005SOHYZC,https://www.amazon.com/dp/B005SOHYZC/?aod=1,,Amazon.com: Megahouse Queen's Blade: Rebellion: Branwen Ex Model Pvc Vinyl Figure : Everything Else,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,No button (0)
B00EC5CARU,https://www.amazon.com/dp/B00EC5CARU/?aod=1,Video Games › Legacy Systems › PlayStation Systems › Sony PSP › Games,Amazon.com: Cat Not Laugh and Pervert Prince. Limited Edition : Video Games,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (6)
B003U8G2AQ,https://www.amazon.com/dp/B003U8G2AQ/?aod=1,Movies & TV › Featured Categories › DVD,Amazon.com: 池田夏希 灼夏-syaku natu- [DVD] : Movies & TV,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
4862524567,https://www.amazon.com/dp/4862524567/?aod=1,Books › Foreign Language Books › Japanese,Amazon.com: 菜々子さん的な日常RE (メガストアコミックスシリーズ No. 186): 9784862524560: Books,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
B0197TJ942,https://www.amazon.com/dp/B0197TJ942/?aod=1,Toys & Games,Amazon.com: Skytube Comic Aun: Matsuri Tougetsu PVC Figure (Pure White Version) (1:6 Scale) : Everything Else,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (3)
B01L82CERU,https://www.amazon.com/dp/B01L82CERU/?aod=1,Video Games › PlayStation 4 › Games,Amazon.com: Dishonored 2 : Video Games,Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Canada Add to List,Not added (1)
0567390411,https://www.amazon.com/dp/0567390411/?aod=1,Books › Literature & Fiction › History & Criticism,"Amazon.com: Chesterton and Tolkien as Theologians: 9780567390417: Milbank, Alison: Books",Currently unavailable. We don't know when or if this item will be back in stock. See Similar Items Deliver to Qatar Add to List,Not added (6)
1782439196,https://www.amazon.com/dp/1782439196/?aod=1,"Books › Health, Fitness & Dieting","Give a F**k: A Brief Inventory of Ways In Which You Can: Morse, Felicity: 9781782439196: Amazon.com: Books",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (6)
B018I8RGAM,https://www.amazon.com/dp/B018I8RGAM/?aod=1,Movies & TV › Studio Specials › Warner Home Video › All Titles,Amazon.com: Girls - Season 1-4 [DVD] [2016] : Movies & TV,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Qatar Add to List,Not added (2)
